mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_sn2_ficha_rfo_status _ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,total_sn2_sn1,total_vulnerabilidades_high,total_lineas_codigo,total_vulnerabilidades_high_mes_ant,total_lineas_codigo_mes_ant
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,25,25,1,1,0,"129,126",0,"106,702"
06/25/2025,URUGUAY,INGENIERIA & DATA,DE #ONE DATAHUB URUGUAY,5685,ENGINEERING & DATA,1,1,1,1,6,10,0,1,0,0,0,0
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,224,CHANNELS,17,0,3,17,13,16,5,13,"3,108","8,462,800","3,024","8,453,581"
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,350,CROSS SYSTEMS,3,1,3,3,0,0,2,3,1,"14,655",0,"14,641"
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,4801,CFE,11,1,1,11,0,0,1,3,0,"14,696",0,"14,696"
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,5117,CORE BANKING,19,2,17,19,30,33,5.5,8,0,"1,143,472",0,"1,132,270"
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,5,5,1,1,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,298,RISK,15,15,16,16,6,6,10,10,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,"0,0",0,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,299,BANKING CREDIT PRODUCTS,6,6,6,6,11,11,2,2,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,153,BRANCH,6,6,6,6,5,5,3,3,0,"1,694,158",0,"1,694,158"
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,269,OTHER WEB & CC,16,16,13,13,2,2,7,10,44,"3,096,439",44,"3,179,198"
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,270,ENTERPRISE WEB & MOBILE,13,13,13,13,2,2,3,3,415,"1,864,862",415,"2,062,962"
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,271,RETAIL WEB & MOBILE,8,8,8,8,23,32,1.5,3,132,"2,189,890",132,"2,164,368"
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,80,FINANCE,17,17,17,17,3,3,1,1,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,200,TALENT & CULTURE,9,9,9,9,4,4,0,0,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,290,COMPLIANCE & DATA,11,11,10,10,5,5,2,3,0,"1,593",0,"1,593"
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,291,INTRANET,7,7,6,7,8,8,2,5,0,"14,843,173",0,"14,484,607"
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,54,INTERBANK PAYMENTS,8,8,8,8,1,1,4,4,0,"686,690",0,"686,690"
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,169,ACCOUNTS,5,5,5,5,6,6,1.5,2,0,"10,878",0,"10,414"
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,350,CROSS SYSTEMS,13,13,13,13,3,3,7,7,0,126,0,126
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,201,ISSUING(EMISOR/AUTORIZADOR),4,4,4,4,2,2,1,1,0,"15,915",0,"15,915"
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,202,MERCHANTS ACQUIARING,4,4,4,4,0,0,2,2,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,203,OTHERS PAYMENTS,6,6,6,6,5,5,4,4,0,0,0,0
07/25/2025,ARGENTINA,INGENIERIA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,37,40,1,1,0,"59,576",0,"59,381"
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,"27,944",0,"26,056"
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,"35,919",0,"35,829"
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,14,14,1,1,0,"58,717",0,"55,972"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,0,0,3,4,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,0,0,1,1,0,"45,909",0,"32,376"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,0,0,1,2,0,"34,978",0,"34,694"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,0,0,0,0,0,0,1,2,0,"9,329",0,"9,030"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,2,2,2,0,0,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,381,EB02 ENTERPRISE MOBILE / MOVILES EMPRESAS,1,1,0,1,0,0,0,0,17,"360,221",17,"360,221"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,382,EB01 ENTERPRISE WEB / WEB EMPRESAS,4,4,1,4,0,0,0,2,0,"1,240,266",6,"1,238,756"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,0,0,0,0,0,"26,630",0,"26,630"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4651,EB03 CANALES EMPRESAS,5,5,2,5,0,0,2,3,0,"16,363",0,"16,363"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5963,AR43 OPEN BANKING EMPRESAS,1,1,1,1,0,0,1,1,0,568,0,568
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5964,AR42 ETPB,1,1,1,1,1,1,0.5,1,0,"2,129",0,"2,129"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6478,AR44 PLATAFORMA SENDA ARG,5,5,3,5,2,2,1,2,0,"40,272",0,"40,240"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6479,AR45 HELP DESK ARG,1,1,0,1,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6696,AR46 GEMA ARG,2,1,0,2,0,0,0,0,0,"50,326",0,"50,326"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,140,AR28 PAGOS Y COBROS,10,10,6,10,5,5,8,9,0,"34,100",31,"33,208"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,141,AR27 GESTION DE CHEQUES,1,1,1,1,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,142,PE01 PENSIONS,9,8,9,9,0,0,5,5,0,"107,761",0,"107,761"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7624,AR53 PAGOS NOMINAS / CONVENIOS,5,5,5,5,1,1,4,4,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7625,AR50 EFECTOS,1,1,1,1,1,1,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7626,AR51 ECHEQ / FCEM,2,2,2,2,0,0,1,2,0,"63,239",0,"42,224"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,435,AR16 COMERCIO EXTERIOR,5,4,3,5,1,1,3,4,0,"6,139",0,"6,139"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,7623,AR49 EXTRANJERO,5,5,5,5,4,4,3,3,0,"4,815",0,"4,713"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,332,AR21 SERVICIOS CORE FINANCIEROS,4,4,4,4,1,1,4,4,0,"1,630",0,769
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,333,AR20 LOANS / PRESTAMOS,3,3,3,3,0,0,3,3,0,"3,038",0,"3,038"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,334,AR25 PEOPLE NEXTGEN,2,2,2,2,8,8,0.5,1,0,"85,986",0,"85,615"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,335,AR24 PEOPLE LEGACY,4,4,4,4,0,0,2.5,3,0,"267,196",0,"246,378"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,336,AR22 ACCOUNTS & DEPOSITS / CUENTAS,10,10,10,10,0,0,7,9,0,"122,224",0,"121,876"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,337,AR23 PEOPLE SERVICING,5,5,5,5,0,0,3,3,0,"197,080",0,"197,080"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,338,AR26 SERVICIOS PASIVOS,6,6,6,6,1,1,5,6,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,186,CF06 FINANCE / FINANZAS,13,13,13,13,2,2,6,7,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,187,CF07 PROCUREMENT,6,6,6,6,0,0,2,3,0,"85,732",0,"85,530"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,189,AR36 LOCAL SERVICES,9,9,8,9,0,0,2,4,3,"603,337",3,"603,116"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,190,CF02 COMPLIANCE,7,7,7,7,0,0,1,2,81,"339,933",81,"339,933"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,191,CF03 LEGAL,1,1,1,1,2,2,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,192,AR19 DIGITALIZACION DE IMAGENES,3,3,2,3,1,1,1.5,2,4,"79,491",17,"148,970"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,193,AR18 AUTOMATIZACION DE PROCESO,1,1,1,1,3,3,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,194,AR17 ENGINEERING SERVICES,13,13,10,13,0,0,4,4,0,"312,092",0,"312,092"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,195,CF01 TALENT & CULTURA,17,17,13,13,0,0,2.5,7,61,"986,727",75,"935,258"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,409,AR06 COBRANZAS EMISION TC,4,4,4,4,0,0,3,3,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,410,AR11 ABM,2,2,1,2,0,0,1,1,0,"12,056",0,"12,067"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,412,RB04 ATM /CAJEROS AUTOMATICOS,1,1,1,1,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,413,AR07 TARJETA DE DEBITO,1,1,1,1,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,414,AR12 CONTABILIDAD TC,3,3,1,3,3,3,3,3,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,418,AR10 IMPUESTOS TC,2,2,2,2,0,0,2,2,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,7622,AR48 DISTRIBUCION DE PRODUCTO,2,2,1,2,0,0,1,2,0,"8,298",0,"7,215"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,433,CIB04 GLOBAL MARKET,4,4,4,4,7,7,2,2,0,"14,800",0,"14,800"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7605,CIB07 ASSET MANAGEMENT,3,3,3,3,5,5,2,2,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7608,CIB05 OPERATION DATA,1,1,1,1,13,13,1,2,0,"45,855",0,"38,669"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7610,CIB06 ALYC,1,1,0,1,7,7,1,2,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,136,RB05 RETAIL CONTACT CENTER / CONTACT CENTER PARTICULARES,7,7,6,7,0,0,4,4,792,"137,441",792,"136,928"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,137,AR34 GESTION SUCURSALES y RECLAMOS,2,2,2,2,2,2,1,2,24,"114,443",24,"111,461"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,139,AR01 AUTOSERVICIOS SUCURSALES,4,4,3,4,0,0,2,4,1,"231,583",1,"231,082"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,3,4,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,5854,AR41 TRAFFIC GENERATION & MARKETING AUTOMATION,1,1,1,1,0,0,1,1,2,"13,547",2,"13,547"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,7602,AR30 TESORO y CAJA,2,2,1,2,0,0,1,2,3,"207,359",3,"280,048"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,5193,AR39 PRESTAMOS PERSONALES,4,4,4,4,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,5473,AR55 PRESTAMOS PRENDARIOS CANALES INTERNAOS,3,3,3,3,4,4,3,3,194,"123,225",0,"101,752"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,7145,AR03 PRESTAMOS HIPOTECARIOS CANALES INTERNAOS,1,1,1,1,3,3,1,1,0,126,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,7935,AR54 PRESTAMOS HIPOTECARIOS CANALES DIGITALES,3,3,0,3,1,1,3,3,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,RIESGOS MAYORISTAS,188,CF05 RISKS / RIESGOS MAYORISTA,14,14,5,14,11,11,10,11,0,"88,964",0,"85,880"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,STAFFING Y METODOLOGIA,149,AR35 BRANCHES / OFICINAS OPERATORIA,3,3,3,3,0,0,1,2,"1,494","3,950,728","1,520","3,950,677"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,72,IN01 INSURANCE DISTRIBUTION/CHANNELS WEB,6,5,0,6,0,0,1.5,2,0,"393,907",0,"94,443"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,73,AR14 INSURANCE SERVICES,3,3,3,3,0,0,2,2,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,74,AR13 INSURANCE DISTRIBUTION/CHANNELS CORE,5,5,2,5,0,0,1,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7632,AM05 CONSUMER FINANCE,12,12,10,12,1,1,8.5,10,42,"351,579",0,"323,598"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7633,AM03 CONSUMER FINANCE,5,5,5,5,2,2,0.5,1,0,"272,664",187,"271,402"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7634,AM04 CONSUMER FINANCE,5,0,5,5,0,0,0,1,0,"285,799",0,"277,836"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6213,TRANSFORMACION NEXTGEN,1,0,0,1,0,0,0,1,0,"247,805",0,"228,487"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6778,PROCESS SYSTEMS ARG,0,0,0,0,0,0,2,2,0,"1,434",0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6860,DEVOPS AR,2,2,0,2,0,0,0,2,0,"746,421",28,"1,134,320"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5194,RB06 NECESIDADES DIGITALES,2,2,2,2,0,0,1,1,101,"323,840",0,"323,840"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5195,AR31 PAQUETES Y TARJETAS,5,5,5,5,1,1,0,1,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5196,AR33 PRODUCTOS NO CREDITICIOS,4,4,4,4,0,0,0.5,1,0,"1,664,566",0,"1,663,090"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5197,AR40 PRODUCTIVIDAD,1,1,1,1,0,0,0,0,0,230,0,230
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5198,AR32 MOTOR DE RIESGOS,2,2,2,2,0,0,0,1,0,"119,802",0,"119,567"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,6161,AR47 FORMULARIOS Y CONTRATOS DIGITALES,2,2,1,2,0,0,3.5,4,0,"39,405",0,"38,689"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,229,RB02 RETAIL MOBILE / MOVILES PARTICULARES,17,17,1,17,0,0,15,19,0,"3,317",0,"3,065"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,230,RB01 RETAIL WEB / WEBS PARTICULARES,23,23,6,23,0,0,15,19,0,"313,395",0,"313,401"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,411,AR09 BENEFICIOS,3,3,0,3,0,0,0,3,2,"1,261,333",2,"1,265,986"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,415,AR04 MEDIOS ELECTRONICOS DE PAGOS - MOBILE,2,2,0,2,0,0,0,1,0,"76,395",11,"73,837"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,417,AR05 LOYALTY,2,2,2,2,0,0,0,1,0,"103,151",0,"103,077"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,"18,168",0,"18,168"
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,6716,AR15 EVOLUCION DIGITAL DE GESTION DE TARJETAS,1,1,0,1,0,0,0,1,0,"46,228",0,"45,947"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,12,"LEGAL, FUNDACION BBVA",22,21,15,16,3,3,11.5,15,1,"2,387,695",78,"2,393,655"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,13,AUDIT,6,6,5,5,0,0,4.5,5,6,"601,971",6,"601,971"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,16,OTHERS NO CFE,3,3,3,3,0,0,2,3,39,"830,683",39,"853,533"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,17,COMMS,17,15,11,12,0,0,10,16,43,"1,782,468",19,"1,681,337"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,18,ENGINEERING FOR ENGINEERING,14,14,14,14,0,0,9.5,13,1,"1,800,503",1,"1,796,687"
07/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,37,M&A,8,8,2,2,2,2,6,7,0,"64,684",0,"64,684"
07/25/2025,CFE,FINANCE,,27,REPORTING REGULATORIO,10,10,11,11,0,0,10.5,12,0,"786,180",0,"785,860"
07/25/2025,CFE,FINANCE,,34,CONSOLIDACION REPORTING Y FISCAL,12,10,10,10,1,1,9.5,13,0,"7,150,999",0,"6,865,948"
07/25/2025,CFE,FINANCE,,42,PROCUREMENT,6,6,5,5,1,1,3,6,140,"705,628",140,"705,211"
07/25/2025,CFE,FINANCE,,43,INVEST & COST MANAGEMENT,5,5,5,5,8,8,2,5,0,"1,577,970",0,"1,507,931"
07/25/2025,CFE,FINANCE,,45,RENTABILIDAD & PERFORMANCE MANAGEMENT,3,3,4,4,7,7,2,3,1,"102,484",8,"100,160"
07/25/2025,CFE,R&IC,,9,NFR,5,5,4,4,6,6,1,4,0,"670,662",0,"669,940"
07/25/2025,CFE,R&IC,,29,CONTROL INTERNAO DE RIESGOS,4,4,4,4,4,4,2,5,45,"600,299",49,"601,431"
07/25/2025,CFE,R&IC,,30,COMPLIANCE,14,12,11,13,0,0,7.5,15,7,"3,121,532",7,"3,083,941"
07/25/2025,CFE,R&IC,,4911,CROSS DATA & AML,0,0,1,1,16,16,1,1,0,"264,245",0,"120,145"
07/25/2025,CFE,R&IC,,6151,SCREENING & TRANSACTION MONITORING AML,5,5,0,6,7,7,3,5,0,"75,802",0,"76,346"
07/25/2025,CFE,R&IC,,7051,REPORTING FRAUDE,1,1,0,1,0,0,0,0,0,"367,477",0,"367,477"
07/25/2025,CFE,RISK,,6,RETAIL CREDIT RISK,0,0,3,3,3,3,1.5,3,0,"357,890",0,"355,903"
07/25/2025,CFE,RISK,,7,PROVISIONES,3,3,3,3,2,2,2,3,0,"603,188",0,"599,789"
07/25/2025,CFE,RISK,,28,OTHER RISKS,15,15,11,15,1,1,12,13,0,"1,550,001",0,"1,504,146"
07/25/2025,CFE,RISK,,31,WHOLESALE CREDIT RISK,10,10,9,9,11,11,9,11,0,"1,817,905",0,"1,825,992"
07/25/2025,CFE,RISK,,38,ESG & REPORTING & ANALYTICS,8,7,9,9,13,14,5,10,0,"1,210,182",0,"1,082,578"
07/25/2025,CFE,RISK,,46,CAPITAL,10,10,5,10,7,7,6,8,0,"623,833",0,"622,315"
07/25/2025,CFE,T&C,,11,TALENT MANAGEMENT,23,23,14,15,1,2,15,21,0,"1,942,402",3,"2,117,471"
07/25/2025,CFE,T&C,,41,PREMISES & SERVICES,22,21,17,19,2,2,16,18,138,"1,516,733",142,"1,517,268"
07/25/2025,CFE,T&C,,47,WORKFORCE ADMINISTRATION,2,2,1,1,3,3,2,2,4,"457,563",4,"457,563"
07/25/2025,CFE,T&C,,5028,WORKFORCE RECRUITING-TALENT,2,2,0,0,0,0,3,3,0,"6,158",0,"6,158"
07/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,2,2,2,2,0,0,2,2,0,"33,258",0,"33,258"
07/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,9,8,9,9,35,35,5,8,"3,858","13,940,128","3,123","14,232,826"
07/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,3,3,3,3,1,1,4,4,0,"275,875",0,"272,795"
07/25/2025,CIB,DATA ENGINEERING,DATA HUB,4921,CIB DATAHUB & EXECUTION,1,1,1,1,52,53,0,1,0,"136,882",0,"149,524"
07/25/2025,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,2,2,0,"2,095,921",0,"2,097,320"
07/25/2025,CIB,DATA ENGINEERING,FINANCE DATA,7967,FINANCE ANALYTICS,1,0,0,1,0,0,0,0,0,0,0,0
07/25/2025,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,0,1,322,"756,261",326,"748,451"
07/25/2025,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,15,15,1,1,0,"191,185",0,"190,280"
07/25/2025,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,0,1,50,"1,553,493",0,"1,453,278"
07/25/2025,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,2,4,0,"1,715,674",0,"1,667,411"
07/25/2025,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,378,ACCOUNTING,4,4,4,4,7,7,1,2,0,"1,134,484",1,"2,216,731"
07/25/2025,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,5117,CORE BANKING,3,3,3,3,23,24,0,1,301,"147,680",240,"147,680"
07/25/2025,CIB,SW DELIVERY,DIGITAL ASSETS,6576,DIGITAL ASSETS,1,1,1,1,0,1,1,1,0,0,0,0
07/25/2025,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,12,12,4,8,"1,882","9,464,276","1,702","9,595,567"
07/25/2025,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,6,8,0,"543,305",0,"533,895"
07/25/2025,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,9,5,5,35,35,7,8,"1,102","1,539,726",349,"1,539,340"
07/25/2025,CIB,SW DELIVERY,FIXED INCOME,7578,FI BOOKING & PORTFOLIO MANAGEMENT,1,1,1,1,7,7,0,1,1,"314,039",1,"306,836"
07/25/2025,CIB,SW DELIVERY,FIXED INCOME,7579,FI PREDEAL & EXECUTION,7,7,5,6,26,28,2,5,0,"2,284,399",0,"2,271,366"
07/25/2025,CIB,SW DELIVERY,FIXED INCOME,7580,FI POSTDEAL & REPORTING,5,5,4,4,8,8,3,3,12,"846,981",8,"839,088"
07/25/2025,CIB,SW DELIVERY,FOREIGN EXCHANGE,7572,PRICE DISTRIBUTION AND ORDER MANAGEMENT,3,3,0,0,0,0,1,2,0,"255,093",0,"255,093"
