mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_fichas_rfo_ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,sn2_sn1_medidos,total_vulnerabilidades_high,total_lineas_codigo
06/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,42,42,0.5,2,471,1548668
06/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,34,34,0,1,0,110902
06/25/2025,ESPANA,SYSTEMS ENGINEERING,PASIVO / PAYMENT SYSTEMS,426,MMPP,12,12,10,10,123,130,8,10,139,2366666
06/25/2025,ESPANA,SYSTEMS ENGINEERING,PASIVO / PAYMENT SYSTEMS,427,PASIVO,10,10,10,10,74,76,7.5,8,0,2726385
06/25/2025,ESPANA,SYSTEMS ENGINEERING,PASIVO / PAYMENT SYSTEMS,429,SERVICIOS BANCARIOS (COBROS Y PAGOS),14,14,13,14,121,125,8,14,392,1626006
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,79,MOBILE CHANNEL,3,3,3,3,178,191,2,3,0,1089739
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,89,ATM,2,2,2,2,4,5,0,1,0,2222405
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,93,WEB CHANNEL,6,5,5,6,81,90,3,5,367,4029450
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,181,CONTACT CENTER,5,5,4,4,29,31,5,5,90,3483041
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,281,PRIVATE BANKING,6,6,6,6,32,33,4.5,6,0,208375
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,327,RETAIL DIGITAL SERVICES,12,12,12,12,13,13,11,11,0,942136
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,328,BRANCH CHANNEL,7,7,4,4,47,47,1.5,7,239,24136137
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,329,OPEN BANKING,1,1,1,1,5,5,1,1,0,6843
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,330,OPERATIONAL CRM,6,6,4,4,40,41,5,5,29,865511
06/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,331,DIGITAL MARKETING,2,2,0,0,28,28,1,2,0,128269
06/25/2025,GSD,GSD,ALPHA,4621,CATALOGOS,0,0,2,2,0,0,1,2,0,235696
06/25/2025,GSD,GSD,ALPHA,4622,FIRMA,0,0,1,1,0,0,0,1,0,66568
06/25/2025,GSD,GSD,ALPHA,4623,INFRAESTRUCTURA MULTICANAL,0,0,5,5,23,27,1,5,0,564109
06/25/2025,GSD,GSD,ALPHA,4625,OPERATIONAL DATA INFRASTRUCTURE,0,0,3,6,28,34,3,5,0,184351
06/25/2025,GSD,GSD,ALPHA,4647,INFRAESTRUCTURA PERSONAS Y CONTRATOS,0,0,5,5,34,35,1,4,0,624472
06/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,4,4,4,4,0,0,3,3,136,2284841
06/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6091,IAGEN SDLC,2,1,1,2,0,0,1,2,0,8795
06/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6110,TESTING TOOLS,5,5,5,5,5,7,5,5,14,1258293
06/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6124,UX & DESIGN,0,0,0,0,0,0,0,1,0,173313
06/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6136,DEVOPS - CI/CD,7,4,8,8,6,7,7,9,5,1480824
06/25/2025,GSD,GSD,PAYMENT,427,PASIVO,0,0,1,1,8,8,1,1,0,11024
06/25/2025,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,1,1,3,3,26,26,1,3,0,162183
06/25/2025,GSD,GSD,PAYMENT,4979,TRACKING PAYMENT,0,0,1,1,1,1,1,1,0,5651
06/25/2025,GSD,GSD,PAYMENT,5527,PAYMENT METHODS SYSTEM,0,0,1,1,37,39,0,1,0,282841
06/25/2025,GSD,GSD,SECURITY GSD,5222,S-SDLC PROCESSES GLOBAL,1,1,1,1,0,0,1,1,0,122851
06/25/2025,GSD,GSD,SW DEV TRANSF,238,SDLC PROCESSES GLOBAL,1,1,1,1,0,0,1,1,1,232359
06/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0
06/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0
06/25/2025,GSD,GSD,SW DEV TRANSF,6290,TRAINING - SERVICE FOR PRACTICE,1,0,0,1,0,0,0,1,0,1821
06/25/2025,I&O HUB AMERICA,R&IC,CFE,6151,SCREENING & TRANSACTION MONITORING AML,1,1,0,1,0,0,0,1,0,12605
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,109,TRANSACTIONAL S&C,3,3,3,3,483,484,0,3,0,56492
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,111,CLIENT SOLUTIONS,4,4,4,4,403,405,1.5,4,0,269739
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,112,DATA BANKING,3,3,3,3,441,444,3,3,0,148305
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,3560,OPERATIONAL ENTERPRISE,3,2,3,3,374,375,1,3,0,114867
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,1,1,1,43,43,1,1,0,18410
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,113,DATA RISK,4,4,3,4,1000,1008,1.5,4,0,1241711
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,5552,DATA FINANCE,5,5,3,5,688,696,2.5,5,0,199868
06/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,SEGURIDAD Y OTRAS PI,5009,DATA LEGACY,3,3,0,3,6,6,1,2,14,62662
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,61,ASSET MANAGEMENT,2,1,1,2,3,3,1,1,494,1484579
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,280,CROSS & LENDING,8,7,7,8,35,35,5,7,4,1964740
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,281,PRIVATE BANKING,2,2,2,2,91,95,2,2,0,667954
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,282,"FX, DERIVATIVES & CUSTODY",9,9,8,9,75,75,3,7,71,2529922
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,283,OTC & RISK,5,4,4,5,96,96,4,4,172,1031818
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,284,FI & REPORTING,7,7,6,7,97,97,5,6,2548,3159356
06/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,285,EQUITY,4,4,4,4,28,28,4,4,26983,4118250
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,55,LOANS,7,4,6,7,171,172,4.5,6,1,5837915
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,157,CLIENTS,5,5,5,5,160,161,5,6,0,4877856
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,167,PAYROLLS AND TRANSFERS,4,4,4,4,100,100,1.5,4,0,2813450
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,169,ACCOUNTS,8,8,7,8,173,180,6.5,8,440,4553480
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,5228,CUSTOMER OPERATION DATA LAYER,3,3,3,3,20,20,3,3,0,386412
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,7744,CONTRACTING METHODS AND DIGITAL DOCUMENTATION,2,2,2,2,115,116,2,2,0,1934559
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,362,ACCOUNT STATEMENTS & TAX STAMPS,2,2,2,2,29,29,1.5,2,76,729186
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,363,APPLICATION SECURITY,1,1,1,1,14,14,0.5,1,0,1595400
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,364,DIGITAL CONTACTABILITY,2,2,2,2,52,52,1,2,1,1339125
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,365,ATMS & INFRASTRUCTURE,2,2,2,2,48,48,1,2,0,789692
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,5469,SYSTEMS CONTACT CENTER,6,5,6,6,164,164,2,6,22473,23018656
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,200,TALENT & CULTURE,3,3,3,3,84,84,2,3,13785,19034814
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,298,RISK,7,7,6,6,222,224,3,6,692,7153085
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,351,AACC,2,2,2,2,87,88,2,2,802,7493012
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,354,FINANCE & PROCUREMENT,3,3,3,3,65,67,0.5,3,4505,3739252
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,355,COMPLIANCE & LEGAL,2,2,2,2,130,130,0,2,1228,2107938
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,356,CREDIT ACQUISITION & AUTOMATION,3,2,3,3,73,73,2,3,361,2140319
06/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,3613,LOCAL SERVICES,1,1,1,1,68,69,1,1,5,474726
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,53,CONSUMER FINANCE,3,3,3,3,55,55,1.5,3,0,230738
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,210,API CHANNEL,4,4,3,4,51,51,3,4,80,592972
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,211,ENTERPRISE WEB,7,7,7,7,176,177,2,7,1459,29871864
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,212,SPECIALIZED PRODUCTS,4,4,4,4,106,113,2.5,4,38979,5273934
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,3604,MOBILE ENTERPRISE,1,1,1,1,46,50,1,1,0,0
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,7,4,5,7,117,118,5,5,23,4773775
06/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,6123,DIGITAL SMEs,2,2,2,2,34,35,2,2,0,8538
06/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,223,INFORMATIONAL,1,1,1,1,33,33,0,1,0,410
06/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,224,CHANNELS,4,4,4,4,67,67,3,4,505,11141251
06/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,225,CORE CROSS,4,4,4,4,235,235,3.5,4,25,5082286
06/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,98,98,2,2,9,6197032
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,213,METHODS,4,3,3,4,98,98,4,4,0,14108
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,215,TRANSACTIONS ENGINE,2,2,2,2,77,77,0.5,2,0,49609
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,217,CREDITS,5,5,5,5,186,190,3,5,0,3794161
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,218,MERCHANTS,2,2,2,2,134,134,0,2,13,1211326
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,219,BANXICO,1,1,1,1,93,93,0,1,2,4406475
06/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,221,SUBSCRIPTIONS AND SERVICES,2,2,2,2,61,61,0,2,0,1716500
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,81,WEB,3,3,3,3,61,61,1.5,4,1,3801453
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,83,BRANCHES,7,7,7,7,141,142,3,7,256,9326688
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,84,CRM,6,6,6,6,89,93,5,6,19,2531456
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,85,OPEN MARKET,1,1,1,1,27,27,0.5,1,101,1919867
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,3592,MOBILE RETAIL,2,1,2,2,215,241,1,2,6,4813624
06/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,6538,MULTICHANNEL RETAIL,2,2,2,2,161,162,1,1,0,0
06/25/2025,MEXICO,SYSTEMS ENGINEERING,SYSTEMS STRATEGY & TRASNFORMATION,7168,DEVOPS & SW DEVELOPMENT TOOLS,1,1,1,1,0,0,0,1,0,0
06/25/2025,PERU,DATA,DATAHUB,3730,DATIO CLIENT SOLUTIONS,5,5,5,5,113,114,1.5,5,0,102436
06/25/2025,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,207,208,3,3,1,551829
06/25/2025,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,33,33,3,3,0,36872
06/25/2025,PERU,DATA,DATAHUB,6094,DATIO RIESGOS,4,4,4,4,214,217,3,4,0,183736
06/25/2025,PERU,DATA,DATAHUB,6097,DATIO FINANZAS,6,6,6,6,160,160,4,6,0,194386
06/25/2025,PERU,SYSTEMS,CIB SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,0,0,2,2,76,739090
06/25/2025,PERU,SYSTEMS,CIB SYSTEMS,5729,CIB PRODUCTS,20,18,17,20,33,35,12,13,807,1741336
06/25/2025,PERU,SYSTEMS,CORE CLIENTS,54,INTERBANK PAYMENTS,12,11,12,12,93,95,5,8,0,1076434
06/25/2025,PERU,SYSTEMS,CORE CLIENTS,376,PEOPLE,7,7,7,7,6,6,3,4,0,764873
06/25/2025,PERU,SYSTEMS,CORE CLIENTS,377,ACCOUNTS & DEPOSITS,6,6,6,6,33,35,1.5,3,92,1246281
06/25/2025,PERU,SYSTEMS,CORPORATE,30,COMPLIANCE,11,11,11,11,14,14,7,8,11,826539
06/25/2025,PERU,SYSTEMS,CORPORATE,198,LEGAL,3,3,3,3,0,0,3,3,151,1009577
06/25/2025,PERU,SYSTEMS,CORPORATE,199,ENGINEERING,11,11,11,11,0,0,4.5,5,16,174083
06/25/2025,PERU,SYSTEMS,CORPORATE,200,TALENT & CULTURE,13,13,12,12,9,9,6,7,101,1734379
06/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,62,INSURANCE DISTRIBUTION,2,2,2,2,61,62,1,2,0,1632313
06/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,5311,OTHER CROSS PRODUCTS,7,7,7,7,57,57,5,5,6,2666900
06/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,5360,COMMERCIAL SUPPORT,7,5,7,7,39,39,4,6,392,2293383
06/25/2025,PERU,SYSTEMS,ENTERPRISE,58,ENTERPRISE BANKING CANALES WEB & MOBILE,12,10,12,12,73,73,5.5,9,3324,5374989
06/25/2025,PERU,SYSTEMS,ENTERPRISE,60,ENTERPRISE BRANCH,2,2,2,2,34,34,0,2,36,668186
06/25/2025,PERU,SYSTEMS,ENTERPRISE,329,OPEN BANKING,5,5,5,5,37,37,1.5,2,0,10003
06/25/2025,PERU,SYSTEMS,FINANCE,80,FINANCE,16,16,16,16,45,48,6.5,8,136,2843681
06/25/2025,PERU,SYSTEMS,FINANCE,378,ACCOUNTING,7,7,7,7,49,49,4.5,7,54,592734
06/25/2025,PERU,SYSTEMS,LOANS,53,CONSUMER FINANCE,5,1,4,4,67,68,2.5,3,0,1420120
06/25/2025,PERU,SYSTEMS,LOANS,55,LOANS,7,5,5,7,5,6,3,3,0,25193
06/25/2025,PERU,SYSTEMS,LOANS,6190,LOANS OTHER PRODUCTS,14,4,14,14,25,25,4,6,611,1504069
06/25/2025,PERU,SYSTEMS,PAYMENT METHODS,263,ADQUIRENCIA,2,2,2,2,38,38,1,2,0,261050
06/25/2025,PERU,SYSTEMS,PAYMENT METHODS,264,OTHER PAYMENT PRODUCTS & SERVICES,4,4,4,4,22,22,2,4,0,325753
06/25/2025,PERU,SYSTEMS,PAYMENT METHODS,265,ISSUING,3,2,2,3,47,47,0,2,0,1977265
06/25/2025,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,2,2,2,2,54,60,0.5,1,0,251120
06/25/2025,PERU,SYSTEMS,RETAIL,94,CRM & DIGITAL MARKETING,3,2,2,3,1,1,2,2,1,151188
06/25/2025,PERU,SYSTEMS,RETAIL,180,MOBILE CHANNELS,9,9,9,9,135,136,6.5,7,0,1281305
06/25/2025,PERU,SYSTEMS,RETAIL,181,CONTACT CENTER,3,3,1,1,3,3,1.5,3,26,638043
06/25/2025,PERU,SYSTEMS,RETAIL,182,AGENTES CORRESPONSALES,3,3,3,3,1,1,0,1,1270,1231257
06/25/2025,PERU,SYSTEMS,RETAIL,183,ATMS Y AUTOSERVICIOS,6,6,6,6,11,12,2,3,0,1583079
06/25/2025,PERU,SYSTEMS,RETAIL,184,BRANCHES & SALES ADVISORY,14,13,13,14,28,28,4.5,9,7,832470
06/25/2025,PERU,SYSTEMS,RETAIL,185,WEB Y PORTALES,6,6,6,6,10,10,2,4,0,1578864
06/25/2025,PERU,SYSTEMS,RISK,39,RISKS,20,19,6,20,58,60,12,16,381,3158751
06/25/2025,PERU,SYSTEMS,RISK,393,COLLECTIONS,6,6,5,5,32,34,3,5,0,223950
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
06/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
06/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,CONTENT MANAGEMENT,288,CONTENT MANAGEMENT,7,7,7,9,3,3,3.5,6,333,7404188
06/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DATA & ANALYTICS,170,DATA & ANALYTICS,3,3,4,4,52,53,3,5,0,181989
06/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DIGITAL ASSETS,6576,DIGITAL ASSETS,0,0,1,1,2,2,2,2,0,211588
06/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,OPTIMIZATION & FUNNEL HEALTH,32,OPTIMIZATION & FUNNEL HEALTH,10,10,3,4,0,0,7,9,0,294033
06/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,TRAFFIC GENERATION & MARKETING AUTOMATION,339,TRAFFIC GENERATION & MARKETING AUTOMATION,0,0,2,2,10,10,2,3,0,39331
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,,7028,US GWA,3,0,0,3,0,0,0,0,0,0
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,AM&GW,6250,AM&GW,1,1,1,1,5,5,0,1,48,2916881
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - INFRA MULTICANAL,292,INFRAESTRUCTURA MULTICANAL - RETAIL,0,0,1,1,16,18,1,1,0,1019611
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - MOBILE,287,PLATAFORMA RETAIL - MOBILE,5,2,8,11,229,250,5,10,16,11447737
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,439,GP2 - HORUS,1,1,1,1,0,0,0,0,0,4827
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,440,GP2 - TOHU,2,1,2,2,4,4,1.5,2,0,33204
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,441,GP2 - BCEA,1,1,1,1,0,0,0,0,0,0
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,4964,PLATAFORMA ADQUIRENCIA,0,0,1,3,5,5,3,3,0,166578
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,7165,PLATAFORMA EMISION,0,0,1,2,0,0,2,2,0,35889
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL-PRESCRIPTION BUSINESS,53,CONSUMER FINANCE,0,0,1,3,1,1,2,2,0,2996
06/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,25,25,1,1,0,129126
06/25/2025,URUGUAY,INGENIERIA & DATA,DE #ONE DATAHUB URUGUAY,5685,ENGINEERING & DATA,1,1,1,1,6,10,0,1,0,0
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,224,CHANNELS,17,0,3,17,13,16,5,13,3108,8462800
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,350,CROSS SYSTEMS,3,1,3,3,0,0,2,3,1,14655
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,4801,CFE,11,1,1,11,0,0,1,3,0,14696
06/25/2025,URUGUAY,SYSTEMS ENGINEERING,,5117,CORE BANKING,19,2,17,19,30,33,5.5,8,0,1143472
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,5,5,1,1,0,0
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,298,RISK,15,15,16,16,6,6,10,10,0,0
06/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,299,BANKING CREDIT PRODUCTS,6,6,6,6,11,11,2,2,0,0
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,153,BRANCH,6,6,6,6,5,5,3,3,0,1694158
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,269,OTHER WEB & CC,16,16,13,13,2,2,7,10,44,3096439
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,270,ENTERPRISE WEB & MOBILE,13,13,13,13,2,2,3,3,415,1864862
06/25/2025,VENEZUELA,SYSTEMS,CHANNELS,271,RETAIL WEB & MOBILE,8,8,8,8,23,32,1.5,3,132,2189890
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,80,FINANCE,17,17,17,17,3,3,1,1,0,0
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,200,TALENT & CULTURE,9,9,9,9,4,4,0,0,0,0
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,290,COMPLIANCE & DATA,11,11,10,10,5,5,2,3,0,1593
06/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,291,INTRANET,7,7,6,7,8,8,2,5,0,14843173
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,54,INTERBANK PAYMENTS,8,8,8,8,1,1,4,4,0,686690
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,169,ACCOUNTS,5,5,5,5,6,6,1.5,2,0,10878
06/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,350,CROSS SYSTEMS,13,13,13,13,3,3,7,7,0,126
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,201,ISSUING(EMISOR/AUTORIZADOR),4,4,4,4,2,2,1,1,0,15915
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,202,MERCHANTS ACQUIARING,4,4,4,4,0,0,2,2,0,0
06/25/2025,VENEZUELA,SYSTEMS,PAYMENT,203,OTHERS PAYMENTS,6,6,6,6,5,5,4,4,0,0
07/25/2025,ARGENTINA,INGENIERIA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,37,40,1,1,0,59576
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,27944
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,35919
07/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,14,14,1,1,0,58717
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,0,0,3,4,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,0,0,1,1,0,45909
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,0,0,1,2,0,34978
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,0,0,0,0,0,0,1,2,0,9329
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,2,2,2,0,0,0,0,0,0
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,381,EB02 ENTERPRISE MOBILE / MOVILES EMPRESAS,1,1,0,1,0,0,0,0,17,360221
07/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,382,EB01 ENTERPRISE WEB / WEB EMPRESAS,4,4,1,4,0,0,0,2,0,1240266
